event_id,customer_id,event_date,event_type,plan,mrr_amount
1656,CUST01029,2024-01-09,upgrade,Pro,99
1657,CUST01030,2023-08-10,signup,Pro,99
1658,CUST01030,2024-03-07,upgrade,Enterprise,499
1659,CUST01030,2024-12-02,downgrade,Pro,99
1660,CUST01031,2023-03-03,signup,Pro,99
1661,CUST01031,2024-03-27,downgrade,Basic,29
1662,CUST01032,2024-08-25,signup,Pro,99
1663,CUST01032,2025-06-21,cancel,Pro,0
1664,CUST01033,2025-05-21,signup,Basic,29
1665,CUST01034,2023-08-24,signup,Pro,99
1666,CUST01034,2024-04-20,cancel,Pro,0
1667,CUST01035,2024-06-18,signup,Pro,99
1668,CUST01036,2024-03-09,signup,Pro,99
1669,CUST01036,2024-06-07,cancel,Pro,0
1670,CUST01037,2024-01-11,signup,Enterprise,499
1671,CUST01038,2025-01-26,signup,Basic,29
1672,CUST01039,2025-02-24,signup,Basic,29
1673,CUST01040,2023-09-24,signup,Basic,29
1674,CUST01040,2024-01-22,cancel,Basic,0
1675,CUST01041,2023-05-26,signup,Pro,99
1676,CUST01041,2023-11-22,upgrade,Enterprise,499
1677,CUST01042,2023-08-08,signup,Enterprise,499
1678,CUST01043,2024-02-07,signup,Enterprise,499
1679,CUST01043,2025-01-02,cancel,Enterprise,0
1680,CUST01044,2024-08-07,signup,Basic,29
1681,CUST01045,2024-06-15,signup,Pro,99
1682,CUST01045,2024-11-12,upgrade,Enterprise,499
1683,CUST01045,2025-01-11,downgrade,Pro,99
1684,CUST01045,2025-02-10,upgrade,Enterprise,499
1685,CUST01046,2024-04-21,signup,Basic,29
1686,CUST01046,2025-06-15,cancel,Basic,0
1687,CUST01047,2023-01-18,signup,Pro,99
1688,CUST01047,2024-09-09,downgrade,Basic,29
1689,CUST01047,2025-02-06,cancel,Basic,0
1690,CUST01048,2025-04-23,signup,Basic,29
1691,CUST01049,2024-05-26,signup,Pro,99
1692,CUST01050,2023-04-29,signup,Basic,29
1693,CUST01050,2023-05-29,cancel,Basic,0
1694,CUST01051,2024-09-24,signup,Pro,99
1695,CUST01052,2024-01-25,signup,Basic,29
1696,CUST01052,2024-09-21,cancel,Basic,0
1697,CUST01053,2023-01-24,signup,Pro,99
1698,CUST01053,2023-09-21,cancel,Pro,0
1699,CUST01054,2025-04-22,signup,Pro,99
1700,CUST01055,2025-01-23,signup,Pro,99
1701,CUST01056,2025-03-05,signup,Pro,99
1702,CUST01057,2024-07-06,signup,Pro,99
1703,CUST01057,2024-10-04,upgrade,Enterprise,499
1704,CUST01058,2023-03-03,signup,Pro,99
1705,CUST01058,2023-07-01,cancel,Pro,0
1706,CUST01059,2023-08-22,signup,Enterprise,499
1707,CUST01060,2023-12-23,signup,Basic,29
1708,CUST01060,2024-06-20,cancel,Basic,0
1709,CUST01061,2023-02-15,signup,Pro,99
1710,CUST01061,2024-02-10,upgrade,Enterprise,499
1711,CUST01061,2024-03-11,cancel,Enterprise,0
1712,CUST01062,2024-11-17,signup,Basic,29
1713,CUST01062,2025-02-15,upgrade,Pro,99
1714,CUST01063,2023-02-25,signup,Basic,29
1715,CUST01063,2023-12-22,cancel,Basic,0
1716,CUST01064,2024-03-21,signup,Basic,29
1717,CUST01065,2025-05-08,signup,Pro,99
1718,CUST01066,2023-03-07,signup,Pro,99
1719,CUST01066,2023-04-06,cancel,Pro,0
1720,CUST01067,2024-02-17,signup,Pro,99
1721,CUST01067,2024-06-16,upgrade,Enterprise,499
1722,CUST01068,2025-05-28,signup,Pro,99
1723,CUST01069,2024-12-25,signup,Basic,29
1724,CUST01069,2025-02-23,cancel,Basic,0
1725,CUST01070,2024-08-26,signup,Enterprise,499
1726,CUST01071,2025-02-06,signup,Basic,29
1727,CUST01072,2024-08-07,signup,Basic,29
1728,CUST01073,2023-03-10,signup,Pro,99
1729,CUST01073,2023-08-07,upgrade,Enterprise,499
1730,CUST01074,2023-01-23,signup,Basic,29
1731,CUST01074,2024-09-14,cancel,Basic,0
1732,CUST01075,2023-06-26,signup,Basic,29
1733,CUST01076,2025-05-18,signup,Pro,99
1734,CUST01077,2024-12-31,signup,Pro,99
1735,CUST01077,2025-03-31,upgrade,Enterprise,499
1736,CUST01078,2023-10-18,signup,Pro,99
1737,CUST01078,2025-06-09,cancel,Pro,0
1738,CUST01079,2024-04-08,signup,Basic,29
1739,CUST01080,2024-07-01,signup,Pro,99
1740,CUST01080,2025-05-27,downgrade,Basic,29
1741,CUST01081,2023-04-26,signup,Pro,99
1742,CUST01081,2024-03-21,cancel,Pro,0
1743,CUST01082,2023-11-25,signup,Basic,29
1744,CUST01082,2023-12-25,cancel,Basic,0
1745,CUST01083,2023-06-19,signup,Enterprise,499
1746,CUST01084,2025-06-06,signup,Basic,29
1747,CUST01085,2023-03-23,signup,Pro,99
1748,CUST01086,2024-11-26,signup,Pro,99
1749,CUST01086,2025-03-26,upgrade,Enterprise,499
1750,CUST01087,2025-01-15,signup,Pro,99
1751,CUST01088,2023-05-09,signup,Pro,99
1752,CUST01088,2023-06-08,downgrade,Basic,29
1753,CUST01088,2023-08-07,cancel,Basic,0
1754,CUST01089,2024-08-31,signup,Enterprise,499
1755,CUST01090,2024-03-21,signup,Basic,29
1756,CUST01090,2024-05-20,cancel,Basic,0
1757,CUST01091,2023-11-19,signup,Pro,99
1758,CUST01091,2024-01-18,cancel,Pro,0
1759,CUST01092,2023-11-12,signup,Pro,99
1760,CUST01092,2024-01-11,cancel,Pro,0
1761,CUST01093,2023-05-14,signup,Pro,99
1762,CUST01093,2023-12-10,upgrade,Enterprise,499
1763,CUST01094,2025-02-21,signup,Basic,29
1764,CUST01095,2025-05-22,signup,Enterprise,499
1765,CUST01096,2023-03-03,signup,Enterprise,499
1766,CUST01096,2024-03-27,cancel,Enterprise,0
1767,CUST01097,2025-04-01,signup,Pro,99
1768,CUST01098,2023-05-31,signup,Pro,99
1769,CUST01099,2023-02-02,signup,Basic,29
1770,CUST01099,2023-08-01,upgrade,Pro,99
1771,CUST01100,2024-07-05,signup,Basic,29
1772,CUST01100,2024-09-03,cancel,Basic,0
1773,CUST01101,2024-07-09,signup,Pro,99
1774,CUST01102,2023-10-01,signup,Pro,99
1775,CUST01102,2023-10-31,cancel,Pro,0
1776,CUST01103,2025-01-28,signup,Pro,99
1777,CUST01104,2023-06-26,signup,Basic,29
1778,CUST01104,2024-01-22,upgrade,Pro,99
1779,CUST01104,2024-06-20,cancel,Pro,0
1780,CUST01105,2025-03-30,signup,Basic,29
1781,CUST01106,2024-11-07,signup,Basic,29
1782,CUST01107,2023-03-04,signup,Enterprise,499
1783,CUST01107,2023-09-30,downgrade,Pro,99
1784,CUST01108,2025-06-21,signup,Enterprise,499
1785,CUST01109,2023-02-20,signup,Pro,99
1786,CUST01109,2023-05-21,cancel,Pro,0
1787,CUST01110,2023-08-24,signup,Basic,29
1788,CUST01110,2024-08-18,cancel,Basic,0
1789,CUST01111,2023-07-13,signup,Pro,99
1790,CUST01111,2024-03-09,upgrade,Enterprise,499
1791,CUST01112,2025-05-05,signup,Pro,99
1792,CUST01113,2025-01-30,signup,Basic,29
1793,CUST01113,2025-03-31,cancel,Basic,0
1794,CUST01114,2024-11-15,signup,Basic,29
1795,CUST01115,2023-10-16,signup,Basic,29
1796,CUST01115,2024-05-13,cancel,Basic,0
1797,CUST01116,2025-03-02,signup,Basic,29
1798,CUST01117,2024-09-28,signup,Basic,29
1799,CUST01118,2025-03-11,signup,Basic,29
1800,CUST01119,2024-08-06,signup,Basic,29
1801,CUST01119,2024-09-05,upgrade,Pro,99
1802,CUST01120,2023-07-11,signup,Basic,29
1803,CUST01120,2025-01-01,upgrade,Pro,99
1804,CUST01121,2024-03-22,signup,Basic,29
1805,CUST01122,2023-11-23,signup,Basic,29
1806,CUST01122,2024-05-21,cancel,Basic,0
1807,CUST01123,2025-01-21,signup,Pro,99
1808,CUST01124,2023-05-20,signup,Enterprise,499
1809,CUST01124,2023-11-16,cancel,Enterprise,0
1810,CUST01125,2023-04-02,signup,Enterprise,499
1811,CUST01126,2023-03-24,signup,Basic,29
1812,CUST01126,2023-04-23,cancel,Basic,0
1813,CUST01127,2024-08-06,signup,Basic,29
1814,CUST01127,2024-11-04,cancel,Basic,0
1815,CUST01128,2024-05-10,signup,Enterprise,499
1816,CUST01129,2023-12-19,signup,Pro,99
1817,CUST01129,2024-10-14,upgrade,Enterprise,499
1818,CUST01130,2023-08-16,signup,Pro,99
1819,CUST01130,2024-10-09,cancel,Pro,0
1820,CUST01131,2024-03-15,signup,Pro,99
1821,CUST01131,2025-06-08,upgrade,Enterprise,499
1822,CUST01132,2023-12-09,signup,Enterprise,499
1823,CUST01133,2024-09-06,signup,Pro,99
1824,CUST01134,2024-02-03,signup,Basic,29
1825,CUST01135,2023-01-11,signup,Pro,99
1826,CUST01135,2024-02-05,cancel,Pro,0
1827,CUST01136,2023-10-17,signup,Basic,29
1828,CUST01136,2024-07-13,cancel,Basic,0
1829,CUST01137,2023-08-25,signup,Basic,29
1830,CUST01137,2024-07-20,cancel,Basic,0
1831,CUST01138,2023-08-08,signup,Basic,29
1832,CUST01138,2023-09-07,upgrade,Pro,99
1833,CUST01138,2025-02-28,downgrade,Basic,29
1834,CUST01139,2024-02-12,signup,Enterprise,499
1835,CUST01139,2024-07-11,downgrade,Pro,99
1836,CUST01140,2024-01-19,signup,Basic,29
1837,CUST01140,2024-09-15,cancel,Basic,0
1838,CUST01141,2023-11-17,signup,Pro,99
1839,CUST01141,2024-10-12,downgrade,Basic,29
1840,CUST01141,2024-11-11,cancel,Basic,0
1841,CUST01142,2025-03-17,signup,Pro,99
1842,CUST01142,2025-05-16,upgrade,Enterprise,499
1843,CUST01143,2024-10-14,signup,Pro,99
1844,CUST01143,2024-12-13,cancel,Pro,0
1845,CUST01144,2023-04-01,signup,Pro,99
1846,CUST01144,2024-10-22,cancel,Pro,0
1847,CUST01145,2025-05-13,signup,Enterprise,499
1848,CUST01146,2023-05-25,signup,Basic,29
1849,CUST01146,2023-08-23,cancel,Basic,0
1850,CUST01147,2024-09-02,signup,Pro,99
1851,CUST01147,2024-12-31,cancel,Pro,0
1852,CUST01148,2023-07-13,signup,Pro,99
1853,CUST01149,2023-04-07,signup,Pro,99
1854,CUST01149,2025-01-26,cancel,Pro,0
1855,CUST01150,2024-09-21,signup,Pro,99
1856,CUST01150,2024-12-20,downgrade,Basic,29
1857,CUST01151,2025-05-30,signup,Basic,29
1858,CUST01152,2024-12-28,signup,Basic,29
1859,CUST01153,2023-06-02,signup,Pro,99
1860,CUST01153,2024-07-26,cancel,Pro,0
1861,CUST01154,2025-04-24,signup,Pro,99
1862,CUST01155,2024-08-21,signup,Basic,29
1863,CUST01155,2025-04-18,upgrade,Pro,99
1864,CUST01156,2023-06-12,signup,Enterprise,499
1865,CUST01157,2023-06-06,signup,Basic,29
1866,CUST01157,2023-07-06,upgrade,Pro,99
1867,CUST01157,2023-12-03,upgrade,Enterprise,499
1868,CUST01158,2025-03-15,signup,Pro,99
1869,CUST01159,2024-11-20,signup,Enterprise,499
1870,CUST01159,2025-01-19,downgrade,Pro,99
1871,CUST01160,2024-09-29,signup,Basic,29
1872,CUST01161,2025-01-07,signup,Enterprise,499
1873,CUST01162,2023-09-04,signup,Pro,99
1874,CUST01163,2024-01-15,signup,Enterprise,499
1875,CUST01164,2024-09-02,signup,Pro,99
1876,CUST01165,2023-05-02,signup,Pro,99
1877,CUST01165,2023-06-01,upgrade,Enterprise,499
1878,CUST01166,2023-06-21,signup,Basic,29
1879,CUST01167,2025-04-20,signup,Enterprise,499
1880,CUST01168,2023-11-28,signup,Basic,29
1881,CUST01168,2024-02-26,cancel,Basic,0
1882,CUST01169,2025-02-20,signup,Basic,29
1883,CUST01169,2025-04-21,upgrade,Pro,99
1884,CUST01170,2024-10-26,signup,Pro,99
1885,CUST01171,2024-03-11,signup,Pro,99
1886,CUST01171,2024-12-06,upgrade,Enterprise,499
1887,CUST01172,2025-01-08,signup,Pro,99
1888,CUST01173,2025-05-30,signup,Basic,29
1889,CUST01174,2024-03-29,signup,Enterprise,499
1890,CUST01174,2024-05-28,cancel,Enterprise,0
1891,CUST01175,2024-01-08,signup,Enterprise,499
1892,CUST01176,2025-05-24,signup,Basic,29
1893,CUST01177,2023-04-13,signup,Enterprise,499
1894,CUST01178,2024-10-11,signup,Pro,99
1895,CUST01179,2023-12-29,signup,Pro,99
1896,CUST01179,2024-04-27,upgrade,Enterprise,499
1897,CUST01179,2025-06-21,cancel,Enterprise,0
1898,CUST01180,2024-11-16,signup,Enterprise,499
1899,CUST01180,2025-02-14,cancel,Enterprise,0
1900,CUST01181,2024-11-06,signup,Basic,29
1901,CUST01181,2024-12-06,cancel,Basic,0
1902,CUST01182,2025-03-14,signup,Basic,29
1903,CUST01182,2025-06-12,upgrade,Pro,99
1904,CUST01183,2025-01-18,signup,Basic,29
1905,CUST01184,2023-10-02,signup,Enterprise,499
1906,CUST01185,2023-05-20,signup,Basic,29
1907,CUST01185,2024-08-12,upgrade,Pro,99
1908,CUST01185,2025-02-08,cancel,Pro,0
1909,CUST01186,2024-06-27,signup,Basic,29
1910,CUST01187,2024-11-19,signup,Pro,99
1911,CUST01187,2025-01-18,upgrade,Enterprise,499
1912,CUST01188,2024-01-23,signup,Basic,29
1913,CUST01188,2024-04-22,cancel,Basic,0
1914,CUST01189,2024-04-20,signup,Basic,29
1915,CUST01189,2025-06-14,cancel,Basic,0
1916,CUST01190,2023-09-08,signup,Pro,99
1917,CUST01190,2024-11-01,upgrade,Enterprise,499
1918,CUST01190,2025-01-30,cancel,Enterprise,0
1919,CUST01191,2024-01-12,signup,Basic,29
1920,CUST01191,2024-05-11,upgrade,Pro,99
1921,CUST01192,2023-10-27,signup,Basic,29
1922,CUST01192,2025-02-18,cancel,Basic,0
1923,CUST01193,2025-02-16,signup,Pro,99
1924,CUST01194,2025-01-10,signup,Enterprise,499
1925,CUST01195,2023-04-13,signup,Basic,29
1926,CUST01195,2023-06-12,upgrade,Pro,99
1927,CUST01195,2024-09-04,cancel,Pro,0
1928,CUST01196,2023-01-11,signup,Basic,29
1929,CUST01196,2023-03-12,upgrade,Pro,99
1930,CUST01196,2023-06-10,upgrade,Enterprise,499
1931,CUST01196,2024-11-01,cancel,Enterprise,0
1932,CUST01197,2024-09-16,signup,Pro,99
1933,CUST01198,2025-01-28,signup,Pro,99
1934,CUST01199,2024-11-10,signup,Pro,99
1935,CUST01199,2025-04-09,cancel,Pro,0
1936,CUST01200,2024-10-28,signup,Basic,29
1937,CUST01200,2025-01-26,cancel,Basic,0
1938,CUST01201,2023-04-02,signup,Enterprise,499
1939,CUST01202,2024-02-15,signup,Basic,29
1940,CUST01202,2024-07-14,upgrade,Pro,99
1941,CUST01202,2025-01-10,cancel,Pro,0
1942,CUST01203,2025-05-26,signup,Pro,99
1943,CUST01204,2023-11-19,signup,Basic,29
1944,CUST01204,2024-01-18,cancel,Basic,0
1945,CUST01205,2025-01-22,signup,Enterprise,499
1946,CUST01206,2023-05-11,signup,Pro,99
1947,CUST01206,2023-09-08,cancel,Pro,0
1948,CUST01207,2024-04-10,signup,Enterprise,499
1949,CUST01208,2024-02-28,signup,Pro,99
1950,CUST01208,2024-04-28,upgrade,Enterprise,499
1951,CUST01209,2024-12-05,signup,Basic,29
1952,CUST01210,2024-04-07,signup,Enterprise,499
1953,CUST01211,2023-03-17,signup,Pro,99
1954,CUST01211,2025-01-05,cancel,Pro,0
1955,CUST01212,2025-05-27,signup,Basic,29
1956,CUST01213,2024-01-27,signup,Basic,29
1957,CUST01213,2024-02-26,cancel,Basic,0
1958,CUST01214,2023-10-29,signup,Enterprise,499
1959,CUST01215,2024-02-11,signup,Basic,29
1960,CUST01215,2024-12-07,cancel,Basic,0
1961,CUST01216,2023-05-18,signup,Pro,99
1962,CUST01216,2025-03-08,upgrade,Enterprise,499
1963,CUST01217,2024-06-10,signup,Pro,99
1964,CUST01217,2024-11-07,upgrade,Enterprise,499
1965,CUST01218,2025-05-20,signup,Pro,99
1966,CUST01219,2023-10-31,signup,Pro,99
1967,CUST01219,2024-05-28,cancel,Pro,0
1968,CUST01220,2025-02-20,signup,Basic,29
1969,CUST01220,2025-03-22,cancel,Basic,0
1970,CUST01221,2025-02-07,signup,Basic,29
1971,CUST01222,2024-10-15,signup,Basic,29
1972,CUST01223,2024-03-21,signup,Basic,29
1973,CUST01223,2024-08-18,upgrade,Pro,99
1974,CUST01223,2024-11-16,downgrade,Basic,29
1975,CUST01224,2025-06-20,signup,Enterprise,499
1976,CUST01225,2024-04-02,signup,Pro,99
1977,CUST01225,2024-12-28,downgrade,Basic,29
1978,CUST01225,2025-03-28,cancel,Basic,0
1979,CUST01226,2024-12-24,signup,Pro,99
1980,CUST01227,2023-02-17,signup,Basic,29
1981,CUST01227,2023-05-18,cancel,Basic,0
1982,CUST01228,2023-06-25,signup,Pro,99
1983,CUST01229,2024-02-17,signup,Basic,29
1984,CUST01229,2024-05-17,cancel,Basic,0
1985,CUST01230,2023-03-18,signup,Pro,99
1986,CUST01230,2024-12-07,upgrade,Enterprise,499
1987,CUST01231,2024-06-19,signup,Pro,99
1988,CUST01232,2023-11-03,signup,Pro,99
1989,CUST01232,2024-10-28,downgrade,Basic,29
1990,CUST01233,2024-11-18,signup,Pro,99
1991,CUST01233,2025-03-18,cancel,Pro,0
1992,CUST01234,2023-10-02,signup,Basic,29
1993,CUST01234,2023-12-31,upgrade,Pro,99
1994,CUST01235,2023-04-26,signup,Pro,99
1995,CUST01236,2023-03-04,signup,Basic,29
1996,CUST01236,2024-11-23,cancel,Basic,0
1997,CUST01237,2023-01-14,signup,Basic,29
1998,CUST01237,2024-09-05,cancel,Basic,0
1999,CUST01238,2025-02-18,signup,Basic,29
2000,CUST01239,2023-02-01,signup,Pro,99
2001,CUST01239,2023-09-29,upgrade,Enterprise,499
2002,CUST01239,2024-06-25,downgrade,Pro,99
2003,CUST01240,2024-09-15,signup,Pro,99
2004,CUST01240,2024-12-14,cancel,Pro,0
2005,CUST01241,2024-05-25,signup,Enterprise,499
2006,CUST01241,2025-03-21,cancel,Enterprise,0
2007,CUST01242,2025-04-30,signup,Basic,29
2008,CUST01243,2024-09-02,signup,Pro,99
2009,CUST01244,2025-01-19,signup,Basic,29
2010,CUST01245,2025-05-11,signup,Pro,99
2011,CUST01246,2024-05-29,signup,Basic,29
2012,CUST01246,2024-06-28,cancel,Basic,0
2013,CUST01247,2023-02-23,signup,Pro,99
2014,CUST01248,2023-08-11,signup,Pro,99
2015,CUST01248,2024-02-07,upgrade,Enterprise,499
2016,CUST01248,2024-11-03,cancel,Enterprise,0
2017,CUST01249,2025-04-27,signup,Basic,29
2018,CUST01250,2023-11-10,signup,Pro,99
2019,CUST01251,2023-11-14,signup,Basic,29
2020,CUST01251,2024-10-09,cancel,Basic,0
2021,CUST01252,2024-06-29,signup,Basic,29
2022,CUST01253,2023-10-11,signup,Basic,29
2023,CUST01253,2025-04-03,cancel,Basic,0
2024,CUST01254,2023-05-27,signup,Pro,99
2025,CUST01254,2024-05-21,cancel,Pro,0
2026,CUST01255,2024-06-25,signup,Enterprise,499
2027,CUST01256,2024-05-29,signup,Basic,29
2028,CUST01256,2024-10-26,cancel,Basic,0
2029,CUST01257,2025-01-25,signup,Enterprise,499
2030,CUST01258,2024-01-15,signup,Pro,99
2031,CUST01258,2025-05-09,cancel,Pro,0
2032,CUST01259,2025-02-01,signup,Pro,99
2033,CUST01259,2025-03-03,cancel,Pro,0
2034,CUST01260,2025-05-28,signup,Enterprise,499
2035,CUST01261,2025-06-05,signup,Pro,99
2036,CUST01262,2024-08-10,signup,Pro,99
2037,CUST01262,2024-11-08,upgrade,Enterprise,499
2038,CUST01263,2024-06-27,signup,Basic,29
2039,CUST01263,2024-07-27,upgrade,Pro,99
2040,CUST01264,2024-03-16,signup,Pro,99
2041,CUST01264,2025-05-10,upgrade,Enterprise,499
2042,CUST01265,2024-04-27,signup,Pro,99
2043,CUST01266,2024-09-30,signup,Pro,99
2044,CUST01266,2025-04-28,upgrade,Enterprise,499
2045,CUST01267,2024-07-13,signup,Basic,29
2046,CUST01268,2024-08-29,signup,Basic,29
2047,CUST01268,2024-10-28,cancel,Basic,0
2048,CUST01269,2024-05-22,signup,Enterprise,499
2049,CUST01269,2024-09-19,cancel,Enterprise,0
2050,CUST01270,2023-06-27,signup,Pro,99
2051,CUST01271,2025-01-08,signup,Basic,29
2052,CUST01272,2024-04-26,signup,Enterprise,499
2053,CUST01272,2024-09-23,cancel,Enterprise,0
2054,CUST01273,2023-09-15,signup,Pro,99
2055,CUST01273,2024-04-12,cancel,Pro,0
2056,CUST01274,2024-07-12,signup,Basic,29
2057,CUST01274,2024-10-10,cancel,Basic,0
2058,CUST01275,2025-05-17,signup,Enterprise,499
2059,CUST01276,2024-10-30,signup,Basic,29
2060,CUST01276,2024-11-29,upgrade,Pro,99
2061,CUST01276,2024-12-29,downgrade,Basic,29
2062,CUST01277,2024-01-16,signup,Basic,29
2063,CUST01277,2024-02-15,cancel,Basic,0
2064,CUST01278,2024-05-09,signup,Pro,99
2065,CUST01278,2024-09-06,cancel,Pro,0
2066,CUST01279,2025-01-17,signup,Pro,99
2067,CUST01280,2025-03-23,signup,Basic,29
2068,CUST01281,2023-04-21,signup,Basic,29
2069,CUST01281,2024-04-15,cancel,Basic,0
2070,CUST01282,2024-08-31,signup,Pro,99
2071,CUST01282,2024-10-30,upgrade,Enterprise,499
2072,CUST01283,2024-05-21,signup,Pro,99
2073,CUST01283,2024-06-20,cancel,Pro,0
2074,CUST01284,2024-04-17,signup,Basic,29
2075,CUST01284,2025-01-12,upgrade,Pro,99
2076,CUST01285,2025-03-03,signup,Basic,29
2077,CUST01286,2023-03-12,signup,Basic,29
2078,CUST01286,2024-11-01,cancel,Basic,0
2079,CUST01287,2023-10-06,signup,Pro,99
2080,CUST01287,2024-01-04,cancel,Pro,0
2081,CUST01288,2024-11-21,signup,Pro,99
2082,CUST01289,2024-11-24,signup,Enterprise,499
2083,CUST01290,2025-05-11,signup,Pro,99
2084,CUST01291,2024-12-20,signup,Pro,99
2085,CUST01292,2023-08-08,signup,Enterprise,499
2086,CUST01293,2025-01-17,signup,Pro,99
2087,CUST01294,2024-05-31,signup,Pro,99
2088,CUST01295,2025-06-18,signup,Basic,29
2089,CUST01296,2023-09-12,signup,Enterprise,499
2090,CUST01296,2023-12-11,cancel,Enterprise,0
2091,CUST01297,2024-06-12,signup,Pro,99
2092,CUST01297,2024-10-10,cancel,Pro,0
2093,CUST01298,2024-01-29,signup,Basic,29
2094,CUST01299,2024-03-11,signup,Basic,29
2095,CUST01299,2024-04-10,cancel,Basic,0
2096,CUST01300,2024-09-03,signup,Enterprise,499
2097,CUST01301,2024-09-10,signup,Basic,29
2098,CUST01301,2025-02-07,cancel,Basic,0
2099,CUST01302,2024-10-13,signup,Basic,29
2100,CUST01303,2023-10-18,signup,Enterprise,499
2101,CUST01303,2025-04-10,cancel,Enterprise,0
2102,CUST01304,2024-02-05,signup,Basic,29
2103,CUST01304,2025-03-01,cancel,Basic,0
2104,CUST01305,2023-03-31,signup,Pro,99
2105,CUST01305,2024-01-25,cancel,Pro,0
2106,CUST01306,2024-02-12,signup,Basic,29
2107,CUST01306,2024-06-11,cancel,Basic,0
2108,CUST01307,2023-05-11,signup,Basic,29
2109,CUST01307,2024-02-05,upgrade,Pro,99
2110,CUST01307,2024-04-05,cancel,Pro,0
2111,CUST01308,2023-09-28,signup,Basic,29
2112,CUST01308,2025-04-20,cancel,Basic,0
2113,CUST01309,2024-09-28,signup,Basic,29
2114,CUST01310,2024-07-01,signup,Enterprise,499
2115,CUST01310,2024-12-28,cancel,Enterprise,0
2116,CUST01311,2025-03-12,signup,Basic,29
2117,CUST01312,2024-03-28,signup,Pro,99
2118,CUST01312,2024-10-24,cancel,Pro,0
2119,CUST01313,2023-11-07,signup,Basic,29
2120,CUST01313,2024-04-05,cancel,Basic,0
2121,CUST01314,2025-01-13,signup,Pro,99
2122,CUST01315,2024-09-11,signup,Basic,29
2123,CUST01315,2024-11-10,cancel,Basic,0
2124,CUST01316,2024-02-14,signup,Basic,29
2125,CUST01316,2024-11-10,cancel,Basic,0
2126,CUST01317,2024-11-15,signup,Basic,29
2127,CUST01318,2025-03-31,signup,Basic,29
2128,CUST01318,2025-05-30,cancel,Basic,0
2129,CUST01319,2025-05-17,signup,Basic,29
2130,CUST01320,2025-06-18,signup,Pro,99
2131,CUST01321,2025-04-01,signup,Basic,29
2132,CUST01322,2024-06-24,signup,Pro,99
2133,CUST01322,2025-01-20,downgrade,Basic,29
2134,CUST01323,2023-02-20,signup,Basic,29
2135,CUST01323,2024-12-11,cancel,Basic,0
2136,CUST01324,2024-06-03,signup,Pro,99
2137,CUST01325,2024-06-25,signup,Pro,99
2138,CUST01325,2024-10-23,cancel,Pro,0
2139,CUST01326,2023-08-21,signup,Pro,99
2140,CUST01326,2025-01-12,upgrade,Enterprise,499
2141,CUST01327,2023-10-21,signup,Pro,99
2142,CUST01327,2024-02-18,cancel,Pro,0
2143,CUST01328,2023-06-23,signup,Pro,99
2144,CUST01329,2023-04-02,signup,Enterprise,499
2145,CUST01329,2023-07-01,cancel,Enterprise,0
2146,CUST01330,2023-01-10,signup,Pro,99
2147,CUST01330,2024-03-05,cancel,Pro,0
2148,CUST01331,2025-01-26,signup,Basic,29
2149,CUST01331,2025-06-25,upgrade,Pro,99
2150,CUST01332,2024-05-02,signup,Pro,99
2151,CUST01332,2025-02-26,cancel,Pro,0
2152,CUST01333,2023-01-18,signup,Enterprise,499
2153,CUST01334,2024-09-04,signup,Basic,29
2154,CUST01334,2025-06-01,cancel,Basic,0
2155,CUST01335,2023-03-08,signup,Basic,29
2156,CUST01335,2024-05-01,cancel,Basic,0
2157,CUST01336,2025-05-10,signup,Pro,99
2158,CUST01337,2023-02-21,signup,Basic,29
2159,CUST01338,2024-05-01,signup,Basic,29
2160,CUST01338,2024-11-27,cancel,Basic,0
2161,CUST01339,2025-03-07,signup,Pro,99
2162,CUST01340,2024-04-30,signup,Basic,29
2163,CUST01340,2025-01-25,cancel,Basic,0
2164,CUST01341,2024-04-30,signup,Enterprise,499
2165,CUST01342,2023-07-04,signup,Pro,99
2166,CUST01342,2024-05-29,downgrade,Basic,29
2167,CUST01342,2024-09-26,cancel,Basic,0
2168,CUST01343,2024-02-18,signup,Basic,29
2169,CUST01343,2024-05-18,cancel,Basic,0
2170,CUST01344,2023-07-03,signup,Enterprise,499
2171,CUST01344,2023-09-01,cancel,Enterprise,0
2172,CUST01345,2025-06-30,signup,Pro,99
2173,CUST01346,2023-03-04,signup,Basic,29
2174,CUST01346,2024-10-24,cancel,Basic,0
2175,CUST01347,2025-04-07,signup,Pro,99
2176,CUST01348,2023-01-06,signup,Pro,99
2177,CUST01348,2023-04-06,downgrade,Basic,29
2178,CUST01348,2024-10-27,cancel,Basic,0
2179,CUST01349,2025-03-01,signup,Basic,29
2180,CUST01350,2024-08-25,signup,Pro,99
2181,CUST01350,2024-09-24,cancel,Pro,0
2182,CUST01351,2025-01-10,signup,Enterprise,499
2183,CUST01352,2023-06-23,signup,Pro,99
2184,CUST01352,2023-10-21,upgrade,Enterprise,499
2185,CUST01353,2024-01-19,signup,Pro,99
2186,CUST01354,2023-06-16,signup,Pro,99
2187,CUST01354,2023-08-15,cancel,Pro,0
2188,CUST01355,2024-07-04,signup,Pro,99
2189,CUST01356,2024-09-07,signup,Pro,99
2190,CUST01356,2025-05-05,cancel,Pro,0
2191,CUST01357,2025-06-06,signup,Basic,29
2192,CUST01358,2025-03-26,signup,Basic,29
2193,CUST01359,2025-01-09,signup,Enterprise,499
2194,CUST01360,2024-01-28,signup,Enterprise,499
